"";"cname";"cedition";"cproddat";"cseqno";"name";"essround";"edition";"idno";"dweight";"pspwght";"pweight";"anweight";"trstprl";"trstlgl";"trstplc";"trstplt";"trstprt";"trstep";"trstun";"lrscale";"stflife";"stfeco";"stfgov";"stfdem";"imsmetn";"imdfetn";"impcntr";"imbgeco";"imueclt";"imwbcnt";"happy";"rlgdgr";"gndr";"agea";"mean_imEnrich";"mean_imAllow";"mean_trst";"mean_stf";"sd_stf";"lrscale_scaled";"lrscale_dummy"
"1225";"ESS1-9e01";"1.0";"10.12.2020";102627;"ESS9e03";9;"3";35970;0,999466248037676;1,2898223400116;3,037344869;3,9176352663558;7;8;8;4;4;4;4;4;9;7;4;6;4;4;3;6;7;7;9;3;2;42;6,66666666666667;3,66666666666667;5,57142857142857;6,5;2,08166599946613;-0,203522614884361;0
"1226";"ESS1-9e01";"1.0";"10.12.2020";102628;"ESS9e03";9;"3";35978;0,999466248037676;0,629536390304565;3,037344869;1,91211912494035;7;7;8;7;7;7;7;5;10;10;9;9;3;3;3;8;7;7;10;7;2;32;7,33333333333333;3;7,14285714285714;9,5;0,577350269189626;0,321180500570075;0
"1227";"ESS1-9e01";"1.0";"10.12.2020";102629;"ESS9e03";9;"3";36009;0,999466248037677;0,999289929866791;3,037344869;3,03518814112427;3;3;6;2;3;4;4;5;9;7;4;4;4;3;3;2;2;2;9;7;2;51;2;3,33333333333333;3,57142857142857;6;2,44948974278318;0,321180500570075;0
"1228";"ESS1-9e01";"1.0";"10.12.2020";102630;"ESS9e03";9;"3";36055;0,999466248037676;0,615720212459564;3,037344869;1,87015462805365;6;8;8;5;5;5;7;3;9;7;6;5;4;4;3;10;10;8;9;5;1;73;9,33333333333333;3,66666666666667;6,28571428571429;6,75;1,70782512765993;-0,728225730338798;0
"1229";"ESS1-9e01";"1.0";"10.12.2020";102631;"ESS9e03";9;"3";36153;0,999466248037677;0,984116077423096;3,037344869;2,98909991826145;2;6;5;1;5;4;5;5;8;5;0;5;3;3;4;6;5;5;9;2;2;36;5,33333333333333;3,33333333333333;4;4,5;3,3166247903554;0,321180500570075;0
"1230";"ESS1-9e01";"1.0";"10.12.2020";102632;"ESS9e03";9;"3";36183;0,999466248037676;1,07941055297852;3,037344869;3,27854210463375;0;5;8;0;0;0;0;5;5;5;0;7;2;2;2;2;0;0;10;5;1;56;0,666666666666667;2;1,85714285714286;4,25;2,98607881119482;0,321180500570075;0
"1231";"ESS1-9e01";"1.0";"10.12.2020";102633;"ESS9e03";9;"3";36187;0,999466248037676;0,875953137874603;3,037344869;2,66057176880788;7;7;9;5;5;7;6;4;8;8;7;6;3;2;2;4;6;5;8;7;1;23;5;2,33333333333333;6,57142857142857;7,25;0,957427107756338;-0,203522614884361;0
"1232";"ESS1-9e01";"1.0";"10.12.2020";102634;"ESS9e03";9;"3";36193;0,999466248037677;0,533356726169586;3,037344869;1,61998831557783;2;0;1;3;4;1;1;2;10;5;4;4;2;2;1;5;2;4;10;0;1;79;3,66666666666667;1,66666666666667;1,71428571428571;5,75;2,87228132326901;-1,25292884579323;0
"1233";"ESS1-9e01";"1.0";"10.12.2020";102635;"ESS9e03";9;"3";36196;0,999466248037676;0,942275881767273;3,037344869;2,86201681466828;6;8;8;5;5;6;5;4;8;6;5;4;3;3;3;6;7;5;9;4;2;60;6;3;6,14285714285714;5,75;1,70782512765993;-0,203522614884361;0
"1234";"ESS1-9e01";"1.0";"10.12.2020";102636;"ESS9e03";9;"3";36221;0,999466248037676;1,08778667449951;3,037344869;3,30398327435767;2;5;5;2;2;5;1;4;10;7;0;4;3;3;3;5;7;5;8;7;2;79;5,66666666666667;3;3,14285714285714;5,25;4,27200187265877;-0,203522614884361;0
"1235";"ESS1-9e01";"1.0";"10.12.2020";102637;"ESS9e03";9;"3";36224;0,999466248037676;0,841054499149323;3,037344869;2,55457256754056;4;7;8;5;5;6;6;3;5;6;1;6;3;2;2;7;6;5;8;0;2;59;6;2,33333333333333;5,85714285714286;4,5;2,38047614284762;-0,728225730338798;0
"1236";"ESS1-9e01";"1.0";"10.12.2020";102638;"ESS9e03";9;"3";36284;0,999466248037676;1,02910494804382;3,037344869;3,12574663360342;6;4;6;3;5;6;6;4;10;7;4;6;4;4;4;6;6;5;8;5;1;63;5,66666666666667;4;5,14285714285714;6,75;2,5;-0,203522614884361;0
"1237";"ESS1-9e01";"1.0";"10.12.2020";102639;"ESS9e03";9;"3";36296;0,999466248037677;1,27500903606415;3,037344869;3,87264215361808;4;6;7;3;3;5;5;5;8;7;5;7;4;4;4;7;8;7;7;2;2;33;7,33333333333333;4;4,71428571428571;6,75;1,25830573921179;0,321180500570075;0
"1238";"ESS1-9e01";"1.0";"10.12.2020";102640;"ESS9e03";9;"3";36413;0,999466248037677;1,08647477626801;3,037344869;3,29999858699555;9;9;9;5;6;9;7;4;7;7;4;9;3;3;2;5;5;7;6;1;1;23;5,66666666666667;2,66666666666667;7,71428571428571;6,75;2,06155281280883;-0,203522614884361;0
"1239";"ESS1-9e01";"1.0";"10.12.2020";102641;"ESS9e03";9;"3";36419;0,999466248037677;0,533356726169586;3,037344869;1,61998831557783;5;5;7;4;4;5;5;3;10;9;2;7;3;3;2;10;10;6;8;0;1;59;8,66666666666667;2,66666666666667;5;7;3,55902608401044;-0,728225730338798;0
"1240";"ESS1-9e01";"1.0";"10.12.2020";102642;"ESS9e03";9;"3";36435;0,999466248037677;0,615720212459564;3,037344869;1,87015462805365;2;3;7;0;1;0;5;2;6;5;0;3;3;3;2;6;9;7;8;10;1;63;7,33333333333333;2,66666666666667;2,57142857142857;3,5;2,64575131106459;-1,25292884579323;0
"1241";"ESS1-9e01";"1.0";"10.12.2020";102643;"ESS9e03";9;"3";36437;0,999466248037676;1,07941055297852;3,037344869;3,27854210463375;5;5;8;5;5;5;5;3;7;8;2;8;4;3;3;7;8;5;5;2;1;71;6,66666666666667;3,33333333333333;5,42857142857143;6,25;2,87228132326901;-0,728225730338798;0
"1242";"ESS1-9e01";"1.0";"10.12.2020";102644;"ESS9e03";9;"3";36452;0,999466248037677;0,483402848243713;3,037344869;1,46826116077303;5;7;8;3;2;2;5;6;8;7;2;7;3;3;2;7;5;6;8;5;1;64;6;2,66666666666667;4,57142857142857;6;2,70801280154532;0,845883616024512;0
"1243";"ESS1-9e01";"1.0";"10.12.2020";102645;"ESS9e03";9;"3";36467;0,999466248037676;2,88257694244385;3,037344869;8,75538028562953;6;5;5;3;3;3;1;5;6;4;5;6;3;2;3;4;6;5;6;5;2;38;5;2,66666666666667;3,71428571428571;5,25;0,957427107756338;0,321180500570075;0
"1244";"ESS1-9e01";"1.0";"10.12.2020";102646;"ESS9e03";9;"3";36468;0,999466248037676;0,995475828647614;3,037344869;3,02360340035635;5;8;8;1;1;5;8;6;8;8;5;8;3;3;3;7;7;7;7;0;1;37;7;3;5,14285714285714;7,25;1,5;0,845883616024512;0
"1245";"ESS1-9e01";"1.0";"10.12.2020";102647;"ESS9e03";9;"3";36490;0,999466248037677;2,0518479347229;3,037344869;6,23216979649885;10;10;10;10;5;NA;NA;5;10;10;5;NA;3;3;3;10;10;10;10;0;2;77;10;3;9;8,33333333333333;2,88675134594813;0,321180500570075;0
"1246";"ESS1-9e01";"1.0";"10.12.2020";102648;"ESS9e03";9;"3";36493;0,999466248037676;0,675607144832611;3,037344869;2,05205189481707;8;9;10;6;5;8;9;4;9;4;5;8;4;3;3;7;7;6;8;7;2;78;6,66666666666667;3,33333333333333;7,85714285714286;6,5;2,38047614284762;-0,203522614884361;0
"1247";"ESS1-9e01";"1.0";"10.12.2020";102649;"ESS9e03";9;"3";36505;0,999466248037676;0,778081715106964;3,037344869;2,36330250504286;3;3;5;3;3;2;2;7;8;4;2;2;2;1;2;3;3;2;7;4;2;74;2,66666666666667;1,66666666666667;3;4;2,82842712474619;1,37058673147895;0
"1248";"ESS1-9e01";"1.0";"10.12.2020";102650;"ESS9e03";9;"3";36517;0,999466248037677;0,842283844947815;3,037344869;2,55830651469384;1;4;7;2;1;1;0;5;7;6;3;2;4;3;3;5;6;4;7;6;2;53;5;3,33333333333333;2,28571428571429;4,5;2,38047614284762;0,321180500570075;0
"1249";"ESS1-9e01";"1.0";"10.12.2020";102651;"ESS9e03";9;"3";36593;0,999466248037677;0,483402848243713;3,037344869;1,46826116077303;4;8;8;2;2;2;4;8;9;8;2;3;2;2;2;1;3;2;8;5;1;63;2;2;4,28571428571429;5,5;3,51188458428425;1,89528984693338;2
"1250";"ESS1-9e01";"1.0";"10.12.2020";102652;"ESS9e03";9;"3";36674;0,999466248037676;0,675607144832611;3,037344869;2,05205189481707;5;7;5;3;5;2;8;3;4;3;3;5;4;4;3;8;8;5;4;9;2;64;7;3,66666666666667;5;3,75;0,957427107756338;-0,728225730338798;0
"1251";"ESS1-9e01";"1.0";"10.12.2020";102653;"ESS9e03";9;"3";36705;0,999466248037676;1,4253945350647;3,037344869;4,3294147773794;3;3;8;0;5;2;0;10;8;8;1;5;2;1;2;4;2;4;10;4;1;41;3,33333333333333;1,66666666666667;3;5,5;3,3166247903554;2,94469607784226;2
"1252";"ESS1-9e01";"1.0";"10.12.2020";102654;"ESS9e03";9;"3";36706;0,999466248037676;1,15559208393097;3,037344869;3,50993168678475;7;8;8;5;6;6;5;2;9;7;6;7;4;4;4;9;10;10;9;1;2;20;9,66666666666667;4;6,42857142857143;7,25;1,25830573921179;-1,25292884579323;0
"1253";"ESS1-9e01";"1.0";"10.12.2020";102655;"ESS9e03";9;"3";36729;0,999466248037676;0,888917326927185;3,037344869;2,69994848190748;5;5;8;8;5;0;5;5;8;5;3;4;4;3;3;5;7;3;8;5;2;53;5;3,33333333333333;5,14285714285714;5;2,16024689946929;0,321180500570075;0
"1254";"ESS1-9e01";"1.0";"10.12.2020";102656;"ESS9e03";9;"3";36737;0,999466248037676;1,25425338745117;3,037344869;3,80960009080069;1;5;7;3;2;2;1;2;5;5;2;2;2;2;2;2;1;2;6;0;1;30;1,66666666666667;2;3;3,5;1,73205080756888;-1,25292884579323;0
"1255";"ESS1-9e01";"1.0";"10.12.2020";102657;"ESS9e03";9;"3";36738;0,999466248037677;0,703335583209991;3,037344869;2,13627272484799;8;8;9;6;5;4;4;5;7;7;6;6;4;2;2;4;5;7;8;3;1;53;5,33333333333333;2,66666666666667;6,28571428571429;6,5;0,577350269189626;0,321180500570075;0
"1256";"ESS1-9e01";"1.0";"10.12.2020";102658;"ESS9e03";9;"3";36772;0,999466248037676;1,10102760791779;3,037344869;3,34420055553643;3;6;8;2;3;3;8;6;10;5;6;7;4;4;4;6;3;5;10;0;1;75;4,66666666666667;4;4,71428571428571;7;2,16024689946929;0,845883616024512;0
"1257";"ESS1-9e01";"1.0";"10.12.2020";102659;"ESS9e03";9;"3";36776;0,999466248037677;0,611474454402924;3,037344869;1,85725879660529;1;8;9;0;2;3;3;4;10;7;2;8;3;3;3;5;7;8;10;8;1;30;6,66666666666667;3;3,71428571428571;6,75;3,40342964277702;-0,203522614884361;0
"1258";"ESS1-9e01";"1.0";"10.12.2020";102660;"ESS9e03";9;"3";36778;0,999466248037677;0,611474454402924;3,037344869;1,85725879660529;2;8;9;3;5;5;0;6;9;9;6;5;3;3;3;8;7;5;10;5;1;27;6,66666666666667;3;4,57142857142857;7,25;2,06155281280883;0,845883616024512;0
"1259";"ESS1-9e01";"1.0";"10.12.2020";102661;"ESS9e03";9;"3";36791;0,999466248037676;1,04733777046204;3,037344869;3,18112600322277;7;8;9;5;6;6;5;5;8;8;6;6;3;3;3;7;7;5;9;6;1;17;6,33333333333333;3;6,57142857142857;7;1,15470053837925;0,321180500570075;0
"1260";"ESS1-9e01";"1.0";"10.12.2020";102662;"ESS9e03";9;"3";36850;0,999466248037677;0,614255130290985;3,037344869;1,86570466824625;6;7;7;0;0;0;6;4;9;3;2;4;4;2;2;8;2;2;9;6;1;72;4;2,66666666666667;3,71428571428571;4,5;3,1091263510296;-0,203522614884361;0
"1261";"ESS1-9e01";"1.0";"10.12.2020";102663;"ESS9e03";9;"3";36865;0,999466248037676;1,23472249507904;3,037344869;3,7502780350672;3;7;10;3;3;3;3;5;10;5;5;2;3;3;3;5;0;5;8;0;1;35;3,33333333333333;3;4,57142857142857;5,5;3,3166247903554;0,321180500570075;0
"1262";"ESS1-9e01";"1.0";"10.12.2020";102664;"ESS9e03";9;"3";36866;0,999466248037676;1,22522687911987;3,037344869;3,72143657465563;7;6;7;7;8;7;4;5;10;9;5;9;3;3;3;4;3;4;9;8;1;16;3,66666666666667;3;6,57142857142857;8,25;2,21735578260835;0,321180500570075;0
"1263";"ESS1-9e01";"1.0";"10.12.2020";102665;"ESS9e03";9;"3";36875;0,999466248037676;1,2898223400116;3,037344869;3,9176352663558;3;3;8;3;5;5;6;2;9;5;3;5;3;2;2;7;0;0;9;2;2;53;2,33333333333333;2,33333333333333;4,71428571428571;5,5;2,51661147842358;-1,25292884579323;0
"1264";"ESS1-9e01";"1.0";"10.12.2020";102666;"ESS9e03";9;"3";36909;0,999466248037676;0,841054499149323;3,037344869;2,55457256754056;0;3;6;0;3;3;3;4;7;7;0;5;3;2;2;5;2;3;9;0;2;67;3,33333333333333;2,33333333333333;2,57142857142857;4,75;3,30403793359983;-0,203522614884361;0
"1265";"ESS1-9e01";"1.0";"10.12.2020";102667;"ESS9e03";9;"3";36940;0,999466248037676;0,731353878974915;3,037344869;2,2213739517277;5;7;6;3;3;4;5;3;9;8;5;5;3;3;3;7;5;5;9;0;2;36;5,66666666666667;3;4,71428571428571;6,75;2,06155281280883;-0,728225730338798;0
"1266";"ESS1-9e01";"1.0";"10.12.2020";102668;"ESS9e03";9;"3";36941;0,999466248037677;1,24609839916229;3,037344869;3,7848305789647;8;7;6;5;5;4;7;5;7;5;5;8;4;4;3;7;8;8;6;7;1;55;7,66666666666667;3,66666666666667;6;6,25;1,5;0,321180500570075;0
"1267";"ESS1-9e01";"1.0";"10.12.2020";102669;"ESS9e03";9;"3";36949;0,999466248037676;0,90782231092453;3,037344869;2,75736943805034;3;6;8;3;2;1;4;5;8;5;2;2;3;2;2;3;5;4;7;5;1;54;4;2,33333333333333;3,85714285714286;4,25;2,87228132326901;0,321180500570075;0
"1268";"ESS1-9e01";"1.0";"10.12.2020";102670;"ESS9e03";9;"3";36956;0,999466248037677;0,844399571418762;3,037344869;2,56473270563458;8;5;9;8;6;NA;7;2;8;6;7;7;3;3;3;5;7;6;8;3;1;15;6;3;7,16666666666667;7;0,816496580927726;-1,25292884579323;0
"1269";"ESS1-9e01";"1.0";"10.12.2020";102671;"ESS9e03";9;"3";37088;0,999466248037676;0,942275881767273;3,037344869;2,86201681466828;5;6;9;7;8;7;7;5;10;9;6;10;4;3;3;10;8;6;10;10;2;78;8;3,33333333333333;7;8,75;1,89296944860009;0,321180500570075;0
"1270";"ESS1-9e01";"1.0";"10.12.2020";102672;"ESS9e03";9;"3";37154;0,999466248037676;1,25945019721985;3,037344869;3,82538459428675;3;3;2;2;2;4;5;5;3;3;1;2;3;2;2;2;2;0;7;2;1;52;1,33333333333333;2,33333333333333;3;2,25;0,957427107756338;0,321180500570075;0
"1271";"ESS1-9e01";"1.0";"10.12.2020";102673;"ESS9e03";9;"3";37169;0,999466248037677;0,483402848243713;3,037344869;1,46826116077303;9;8;10;8;7;4;4;6;10;10;6;8;4;3;2;7;5;5;9;6;1;56;5,66666666666667;3;7,14285714285714;8,5;1,91485421551268;0,845883616024512;0
"1272";"ESS1-9e01";"1.0";"10.12.2020";102674;"ESS9e03";9;"3";37260;0,999466248037676;0,888917326927185;3,037344869;2,69994848190748;5;5;7;6;4;3;2;NA;1;0;0;3;3;2;2;5;5;5;5;5;2;44;5;2,33333333333333;4,57142857142857;1;1,4142135623731;NA;NA
"1273";"ESS1-9e01";"1.0";"10.12.2020";102675;"ESS9e03";9;"3";37264;0,999466248037677;0,662855684757233;3,037344869;2,01332131298486;4;3;3;2;3;4;3;4;5;5;6;5;3;2;3;3;4;2;6;7;2;44;3;2,66666666666667;3,14285714285714;5,25;0,5;-0,203522614884361;0
"1274";"ESS1-9e01";"1.0";"10.12.2020";102676;"ESS9e03";9;"3";37357;0,999466248037676;1,08647477626801;3,037344869;3,29999858699555;7;10;10;10;5;10;NA;5;8;8;7;10;4;4;3;10;10;10;7;5;1;22;10;3,66666666666667;8,66666666666667;8,25;1,25830573921179;0,321180500570075;0
"1275";"ESS1-9e01";"1.0";"10.12.2020";102677;"ESS9e03";9;"3";37373;0,999466248037677;0,898361384868622;3,037344869;2,72863334283844;10;10;10;8;8;1;1;5;10;7;4;10;4;4;4;10;10;0;5;10;2;90;6,66666666666667;4;6,85714285714286;7,75;2,87228132326901;0,321180500570075;0
"1276";"ESS1-9e01";"1.0";"10.12.2020";102678;"ESS9e03";9;"3";37377;0,999466248037676;1,07941055297852;3,037344869;3,27854210463375;5;8;8;5;2;5;10;1;8;8;2;8;4;3;4;8;1;5;5;8;1;78;4,66666666666667;3,66666666666667;6,14285714285714;6,5;3;-1,77763196124767;1
"1277";"ESS1-9e01";"1.0";"10.12.2020";102679;"ESS9e03";9;"3";37403;0,999466248037676;0,898361384868622;3,037344869;2,72863334283844;10;6;10;NA;8;8;10;5;8;10;3;8;4;3;3;8;8;5;8;8;2;86;7;3,33333333333333;8,66666666666667;7,25;2,98607881119482;0,321180500570075;0
"1278";"ESS1-9e01";"1.0";"10.12.2020";102680;"ESS9e03";9;"3";37425;0,999466248037676;1,04733777046204;3,037344869;3,18112600322277;6;9;9;7;6;7;8;6;8;9;4;5;4;4;4;8;8;7;8;0;1;16;7,66666666666667;4;7,42857142857143;6,5;2,38047614284762;0,845883616024512;0
"1279";"ESS1-9e01";"1.0";"10.12.2020";102681;"ESS9e03";9;"3";37430;0,999466248037676;0,615720212459564;3,037344869;1,87015462805365;7;8;7;2;0;4;4;5;10;7;1;4;1;3;3;8;7;7;10;7;1;69;7,33333333333333;2,33333333333333;4,57142857142857;5,5;3,87298334620742;0,321180500570075;0
"1280";"ESS1-9e01";"1.0";"10.12.2020";102682;"ESS9e03";9;"3";37456;0,999466248037676;0,942463517189026;3,037344869;2,86258672815378;5;8;9;5;4;0;3;5;8;7;4;5;2;3;3;1;1;1;9;0;1;56;1;2,66666666666667;4,85714285714286;6;1,82574185835055;0,321180500570075;0
"1281";"ESS1-9e01";"1.0";"10.12.2020";102683;"ESS9e03";9;"3";37487;0,999466248037676;1,4253945350647;3,037344869;4,3294147773794;6;8;9;7;7;5;6;5;8;9;4;4;3;2;2;7;4;4;8;0;1;45;5;2,33333333333333;6,85714285714286;6,25;2,62995563967658;0,321180500570075;0
"1282";"ESS1-9e01";"1.0";"10.12.2020";102684;"ESS9e03";9;"3";37493;0,999466248037676;0,77601683139801;3,037344869;2,35703074110438;6;8;8;7;7;8;5;4;8;6;7;8;3;3;3;5;5;5;8;6;1;54;5;3;7;7,25;0,957427107756338;-0,203522614884361;0
"1283";"ESS1-9e01";"1.0";"10.12.2020";102685;"ESS9e03";9;"3";37495;0,999466248037676;0,533356726169586;3,037344869;1,61998831557783;6;9;9;5;4;6;3;8;10;8;7;7;4;4;4;9;5;10;7;5;1;79;8;4;6;8;1,4142135623731;1,89528984693338;2
"1284";"ESS1-9e01";"1.0";"10.12.2020";102686;"ESS9e03";9;"3";37652;0,999466248037677;1,22306275367737;3,037344869;3,71486337934697;8;9;9;6;7;9;9;2;9;9;7;10;4;4;4;6;8;5;10;5;2;16;6,33333333333333;4;8,14285714285714;8,75;1,25830573921179;-1,25292884579323;0
"1285";"ESS1-9e01";"1.0";"10.12.2020";102687;"ESS9e03";9;"3";37660;0,999466248037676;1,05030691623688;3,037344869;3,19014432290729;8;10;9;6;6;7;8;6;9;8;7;8;3;3;3;5;7;5;9;1;1;17;5,66666666666667;3;7,71428571428571;8;0,816496580927726;0,845883616024512;0
"1286";"ESS1-9e01";"1.0";"10.12.2020";102688;"ESS9e03";9;"3";37671;0,999466248037676;0,969763398170471;3,037344869;2,94550588157708;4;6;5;4;4;5;5;2;8;8;4;7;3;3;3;5;7;8;8;0;1;23;6,66666666666667;3;4,71428571428571;6,75;1,89296944860009;-1,25292884579323;0
"1287";"ESS1-9e01";"1.0";"10.12.2020";102689;"ESS9e03";9;"3";37719;0,999466248037676;1,11324596405029;3,037344869;3,38131191684312;7;9;7;5;6;6;6;4;8;9;6;6;3;3;3;6;8;7;8;1;2;19;7;3;6,57142857142857;7,25;1,5;-0,203522614884361;0
"1288";"ESS1-9e01";"1.0";"10.12.2020";102690;"ESS9e03";9;"3";37759;0,999466248037676;1,10232019424438;3,037344869;3,34812658598327;5;5;6;5;5;5;4;5;10;8;5;8;3;2;3;7;8;7;10;5;2;58;7,33333333333333;2,66666666666667;5;7,75;2,06155281280883;0,321180500570075;0
"1289";"ESS1-9e01";"1.0";"10.12.2020";102691;"ESS9e03";9;"3";37780;0,999466248037676;1,44443881511688;3,037344869;4,3872588236797;4;7;8;5;5;6;6;8;8;6;3;7;4;4;4;8;7;5;8;4;1;51;6,66666666666667;4;5,85714285714286;6;2,16024689946929;1,89528984693338;2
"1290";"ESS1-9e01";"1.0";"10.12.2020";102692;"ESS9e03";9;"3";37825;0,999466248037677;0,942463517189026;3,037344869;2,86258672815378;5;5;5;5;5;0;NA;8;2;5;2;0;4;2;2;5;5;3;2;10;1;68;4,33333333333333;2,66666666666667;4,16666666666667;2,25;2,06155281280883;1,89528984693338;2
"1291";"ESS1-9e01";"1.0";"10.12.2020";102693;"ESS9e03";9;"3";37826;0,999466248037676;0,913459658622742;3,037344869;2,77449200715628;7;8;10;6;4;5;5;5;8;8;7;6;2;2;2;7;7;5;9;5;2;29;6,33333333333333;2;6,42857142857143;7,25;0,957427107756338;0,321180500570075;0
"1292";"ESS1-9e01";"1.0";"10.12.2020";102694;"ESS9e03";9;"3";37846;0,999466248037676;0,589642405509949;3,037344869;1,79094733492046;7;6;8;6;5;7;7;5;9;6;4;7;4;2;2;7;6;7;9;0;2;40;6,66666666666667;2,66666666666667;6,57142857142857;6,5;2,08166599946613;0,321180500570075;0
"1293";"ESS1-9e01";"1.0";"10.12.2020";102695;"ESS9e03";9;"3";37881;0,999466248037677;0,856207430362701;3,037344869;2,60059724541183;9;7;6;8;7;7;7;2;8;6;5;5;4;4;4;8;7;5;7;6;2;18;6,66666666666667;4;7,28571428571429;6;1,4142135623731;-1,25292884579323;0
"1294";"ESS1-9e01";"1.0";"10.12.2020";102696;"ESS9e03";9;"3";37909;0,999466248037677;0,533356726169586;3,037344869;1,61998831557783;6;7;8;7;5;7;7;3;8;5;3;7;4;4;4;7;9;7;9;1;1;71;7,66666666666667;4;6,71428571428571;5,75;2,21735578260835;-0,728225730338798;0
"1295";"ESS1-9e01";"1.0";"10.12.2020";102697;"ESS9e03";9;"3";37938;1,62875981161695;1,71161246299744;3,037344869;5,19875733220172;8;8;8;8;9;9;7;5;9;9;7;8;3;3;3;7;7;7;9;7;1;18;7;3;8,14285714285714;8,25;0,957427107756338;0,321180500570075;0
"1296";"ESS1-9e01";"1.0";"10.12.2020";102698;"ESS9e03";9;"3";37951;0,999466248037676;0,822727560997009;3,037344869;2,49890733597915;5;6;8;7;6;8;8;3;8;7;5;3;3;3;3;7;6;5;7;7;2;76;6;3;6,85714285714286;5,75;2,21735578260835;-0,728225730338798;0
"1297";"ESS1-9e01";"1.0";"10.12.2020";102699;"ESS9e03";9;"3";37989;0,999466248037676;0,615720212459564;3,037344869;1,87015462805365;8;7;7;6;6;5;7;3;9;10;7;8;3;2;2;6;7;7;8;0;1;62;6,66666666666667;2,33333333333333;6,57142857142857;8,5;1,29099444873581;-0,728225730338798;0
"1298";"ESS1-9e01";"1.0";"10.12.2020";102700;"ESS9e03";9;"3";38078;0,999466248037676;0,978313565254211;3,037344869;2,97147568769798;0;8;10;0;1;5;5;5;0;0;0;5;1;1;1;7;2;0;2;0;1;64;3;1;4,14285714285714;1,25;2,5;0,321180500570075;0
"1299";"ESS1-9e01";"1.0";"10.12.2020";102701;"ESS9e03";9;"3";38084;0,999466248037677;0,778847694396973;3,037344869;2,36562904830912;7;9;9;4;5;7;7;5;9;9;6;9;4;3;3;7;6;7;9;8;1;29;6,66666666666667;3,33333333333333;6,85714285714286;8,25;1,5;0,321180500570075;0
"1300";"ESS1-9e01";"1.0";"10.12.2020";102702;"ESS9e03";9;"3";38134;0,999466248037676;0,944947481155396;3,037344869;2,87013138336181;3;7;7;4;3;2;2;5;9;9;4;7;3;2;2;6;6;5;8;8;2;68;5,66666666666667;2,33333333333333;4;7,25;2,3629078131263;0,321180500570075;0
"1301";"ESS1-9e01";"1.0";"10.12.2020";102703;"ESS9e03";9;"3";38144;0,999466248037676;1,15559208393097;3,037344869;3,50993168678475;5;5;5;4;4;6;6;3;9;8;5;5;3;3;3;7;7;6;8;1;2;24;6,66666666666667;3;5;6,75;2,06155281280883;-0,728225730338798;0
"1302";"ESS1-9e01";"1.0";"10.12.2020";102704;"ESS9e03";9;"3";38252;0,999466248037676;0,611474454402924;3,037344869;1,85725879660529;3;5;4;2;4;5;5;5;6;5;3;4;3;2;3;6;5;6;6;8;1;27;5,66666666666667;2,66666666666667;4;4,5;1,29099444873581;0,321180500570075;0
"1303";"ESS1-9e01";"1.0";"10.12.2020";102705;"ESS9e03";9;"3";38255;0,999466248037677;1,07941055297852;3,037344869;3,27854210463375;2;2;0;0;0;0;0;3;1;3;0;1;1;1;1;2;1;2;2;0;1;65;1,66666666666667;1;0,571428571428571;1,25;1,25830573921179;-0,728225730338798;0
"1304";"ESS1-9e01";"1.0";"10.12.2020";102706;"ESS9e03";9;"3";38266;0,999466248037676;1,06198382377625;3,037344869;3,22561111810778;7;6;7;8;5;8;8;5;7;7;6;5;3;2;2;6;6;4;8;6;2;19;5,33333333333333;2,33333333333333;7;6,25;0,957427107756338;0,321180500570075;0
"1305";"ESS1-9e01";"1.0";"10.12.2020";102707;"ESS9e03";9;"3";38286;0,999466248037676;1,10208630561829;3,037344869;3,34741618556487;8;7;9;6;4;7;9;4;7;7;6;8;4;3;3;7;7;8;9;3;1;52;7,33333333333333;3,33333333333333;7,14285714285714;7;0,816496580927726;-0,203522614884361;0
"1306";"ESS1-9e01";"1.0";"10.12.2020";102708;"ESS9e03";9;"3";38299;0,999466248037677;0,62565141916275;3,037344869;1,90031912777655;6;8;8;4;4;6;8;3;4;7;2;6;3;3;3;7;8;5;4;2;1;46;6,66666666666667;3;6,28571428571429;4,75;2,21735578260835;-0,728225730338798;0
"1307";"ESS1-9e01";"1.0";"10.12.2020";102709;"ESS9e03";9;"3";38320;0,999466248037677;0,677522540092468;3,037344869;2,05786961078171;8;10;9;7;6;7;7;5;9;7;5;8;4;3;2;6;7;7;8;5;2;59;6,66666666666667;3;7,71428571428571;7,25;1,70782512765993;0,321180500570075;0
"1308";"ESS1-9e01";"1.0";"10.12.2020";102710;"ESS9e03";9;"3";38326;0,999466248037676;0,913459658622742;3,037344869;2,77449200715628;10;10;9;5;3;8;8;5;10;9;9;10;4;4;4;8;10;7;10;10;2;29;8,33333333333333;4;7,57142857142857;9,5;0,577350269189626;0,321180500570075;0
"1309";"ESS1-9e01";"1.0";"10.12.2020";102711;"ESS9e03";9;"3";38332;0,999466248037676;1,24236023426056;3,037344869;3,77347648298095;5;8;8;4;5;6;5;2;9;9;8;7;2;2;2;2;4;2;10;8;2;26;2,66666666666667;2;5,85714285714286;8,25;0,957427107756338;-1,25292884579323;0
"1310";"ESS1-9e01";"1.0";"10.12.2020";102712;"ESS9e03";9;"3";38342;0,999466248037677;0,533356726169586;3,037344869;1,61998831557783;0;0;5;0;0;0;0;0;7;5;0;5;3;3;3;5;0;0;7;5;1;65;1,66666666666667;3;0,714285714285714;4,25;2,98607881119482;-2,30233507670211;1
